customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,days_to_deliver,time_to_deliver,month,year,week,weekD,active
463,Iago Jedrzaszkiewicz,Agender,58,00 Lockman TrackSuite 564,387,Lake Mikaylashire,Australian Capital Territory,Australia,681.0,53576.0,2021-10-10,2021-10-19,9.0,216.0,10.0,2021.0,40,Sun,Yes
464,Abbot Rickaert,Polygender,64,5080 Johnston MallApt. 550,5327,Langville,South Australia,Australia,,,,,,,,,,,No
465,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,720.0,33029.0,2021-03-12,2021-03-23,11.0,264.00000000000006,3.0,2021.0,10,Fri,Yes
466,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,39.0,23990.0,2021-02-26,2021-03-20,22.0,528.0000000000001,2.0,2021.0,8,Fri,Yes
467,Cacilie Forrestill,Bigender,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,379.0,15378.0,2021-02-13,2021-02-15,2.0,48.0,2.0,2021.0,6,Sat,Yes
468,Maegan Ashton,Genderqueer,67,06 Ebert CrestSuite 385,5607,West Isla,Tasmania,Australia,15.0,15488.0,2021-09-22,2021-10-08,16.0,384.0,9.0,2021.0,38,Wed,Yes
469,Faber Purcell,Female,78,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia,24.0,14566.0,2021-09-04,2021-09-20,16.0,384.0,9.0,2021.0,35,Sat,Yes
470,Trudey Betteridge,Genderfluid,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,76.0,22762.0,2021-06-18,2021-06-26,8.0,192.0,6.0,2021.0,24,Fri,Yes
471,Hayyim Trewhella,Non-binary,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia,123.0,17133.0,2021-03-04,2021-03-22,18.0,432.0,3.0,2021.0,9,Thu,Yes
472,Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,571.0,23645.0,2021-02-02,2021-02-10,8.0,192.0,2.0,2021.0,5,Tue,Yes
473,Lori Briars,Male,61,531 Schmitt BoulevardApt. 010,1744,Annaton,South Australia,Australia,2.0,50490.0,2021-02-03,2021-02-13,10.0,240.0,2.0,2021.0,5,Wed,Yes
474,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,712.0,11718.0,2021-08-18,2021-08-29,11.0,264.00000000000006,8.0,2021.0,33,Wed,Yes
475,Caroljean Hukins,Male,61,22 Skye MewsApt. 534,3722,Lake Isla,Tasmania,Australia,,,,,,,,,,,No
476,Orton Heigl,Genderfluid,64,01 Piper ManorApt. 376,1127,West Jackfort,South Australia,Australia,791.0,51003.0,2021-05-05,2021-05-21,16.0,384.0,5.0,2021.0,18,Wed,Yes
477,Cornell Spurrett,Genderqueer,32,3023 Nate GroveSuite 368,1579,South Hunter,Northern Territory,Australia,,,,,,,,,,,No
478,Krystle Boyce,Non-binary,71,16 Thomson PlazaSuite 403,1303,Lake Lillyville,Northern Territory,Australia,351.0,37332.0,2021-05-02,2021-05-04,2.0,48.0,5.0,2021.0,17,Sun,Yes
479,Dunc Swynley,Genderqueer,20,621 Eve View RdApt. 900,789,Mullerberg,Western Australia,Australia,572.0,34112.0,2021-01-01,2021-01-06,5.0,120.0,1.0,2021.0,0,Fri,Yes
480,Dugald Aubri,Non-binary,50,018 Hannah ParadeSuite 582,6329,Riceton,Australian Capital Territory,Australia,,,,,,,,,,,No
481,Laurent St. Paul,Female,51,828 Hoppe PlaceSuite 995,4149,Lake Rosehaven,Western Australia,Australia,,,,,,,,,,,No
482,Stanley Kolakowski,Agender,63,7295 Champlin CrestApt. 519,8260,East Joshua,Queensland,Australia,420.0,25541.0,2021-02-22,2021-03-19,25.0,600.0,2.0,2021.0,8,Mon,Yes
483,Cristiano Downing,Female,35,894 Hoppe PassApt. 708,8487,East Rubyfurt,Tasmania,Australia,,,,,,,,,,,No
484,Padraig Jouannisson,Female,43,792 James PlaceSuite 050,7271,South Cameronborough,Australian Capital Territory,Australia,,,,,,,,,,,No
485,Gayleen Brookes,Male,46,18 Lachlan CourtApt. 781,6977,Port Lily,Australian Capital Territory,Australia,335.0,51638.0,2021-09-30,2021-10-24,24.0,576.0000000000001,9.0,2021.0,39,Thu,Yes
486,Alexis Cheake,Agender,66,60 Nolan LaneSuite 078,8225,Port Lillian,Northern Territory,Australia,612.0,31877.0,2021-05-10,2021-05-12,2.0,48.0,5.0,2021.0,19,Mon,Yes
487,Nehemiah Yurenin,Male,21,7199 Caleb StreetSuite 174,4113,South Amelie,Victoria,Australia,,,,,,,,,,,No
488,Mariellen Wheelband,Genderfluid,45,127 Tahlia BoulevardSuite 545,1135,Beahanbury,Tasmania,Australia,,,,,,,,,,,No
489,Isahella Enrique,Polygender,59,43 Oscar LoopSuite 946,2537,West Phoenix,New South Wales,Australia,281.0,19908.0,2021-07-03,2021-07-15,12.0,288.00000000000006,7.0,2021.0,26,Sat,Yes
490,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,457.0,52472.0,2021-03-04,2021-03-12,8.0,192.0,3.0,2021.0,9,Thu,Yes
491,Devy Jowle,Bigender,31,60 Larson TrackApt. 562,6666,East Riley,Victoria,Australia,,,,,,,,,,,No
492,Jolee Stailey,Bigender,62,046 Leah RidgeSuite 190,8954,Josephmouth,Queensland,Australia,115.0,12685.0,2021-04-11,2021-04-22,11.0,264.00000000000006,4.0,2021.0,14,Sun,Yes
493,Andrew Renn,Bigender,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,52.0,32155.0,2021-10-06,2021-10-29,23.0,552.0000000000001,10.0,2021.0,40,Wed,Yes
494,Wanids Jarmain,Female,51,12 Madeline IslandSuite 083,8705,Dooleyport,Queensland,Australia,,,,,,,,,,,No
495,Darci Barten,Male,80,1798 Schultz MewsApt. 704,9409,Lake Caitlin,New South Wales,Australia,,,,,,,,,,,No
496,John Panchen,Bigender,32,35 Barrows RunApt. 970,3261,Evansburgh,South Australia,Australia,988.0,27204.0,2021-02-04,2021-02-16,12.0,288.00000000000006,2.0,2021.0,5,Thu,Yes
497,Claudio Archibould,Bigender,31,0487 Jordan TerraceSuite 509,9290,North Aidentown,Northern Territory,Australia,174.0,46769.0,2021-02-22,2021-03-17,23.0,552.0000000000001,2.0,2021.0,8,Mon,Yes
498,Park Robberecht,Male,31,6298 Toby RidgeSuite 608,745,Walterfurt,Victoria,Australia,,,,,,,,,,,No
499,Henrietta Briatt,Agender,24,708 Cole PlazaSuite 178,3833,New Hannah,Australian Capital Territory,Australia,294.0,50667.0,2021-08-28,2021-09-15,18.0,432.0,8.0,2021.0,34,Sat,Yes
500,Carlen Kelway,Non-binary,78,74 Aaron HillSuite 794,1819,Port Haydenchester,Western Australia,Australia,149.0,31490.0,2021-03-03,2021-03-14,11.0,264.00000000000006,3.0,2021.0,9,Wed,Yes
501,Archibaldo Taffurelli,Genderqueer,73,457 Evans View RdApt. 385,2482,Kiehnchester,Tasmania,Australia,579.0,15623.0,2021-03-28,2021-04-20,23.0,552.0000000000001,3.0,2021.0,12,Sun,Yes
502,Neilla Halladey,Male,34,95 Grimes ParkwaySuite 469,6075,East Aidan,Australian Capital Territory,Australia,716.0,32660.0,2021-07-31,2021-08-26,26.0,624.0,7.0,2021.0,30,Sat,Yes
503,Vinni Itzkovich,Male,68,15 Abbey BoulevardApt. 379,3480,Port Oscar,New South Wales,Australia,,,,,,,,,,,No
504,Marilyn Rontree,Genderqueer,56,9100 Kovacek GroveSuite 577,2384,Emilymouth,Northern Territory,Australia,67.0,52694.0,2021-05-22,2021-06-17,26.0,624.0,5.0,2021.0,20,Sat,Yes
505,Chuck Bernini,Bigender,63,4920 Justin ParadeApt. 209,4931,Chloefort,Tasmania,Australia,,,,,,,,,,,No
506,Eddie Elcott,Agender,37,26 Levi CrestSuite 002,8757,South Hugoberg,Australian Capital Territory,Australia,516.0,20934.0,2021-05-21,2021-05-26,5.0,120.0,5.0,2021.0,20,Fri,Yes
507,Brooks Sayers,Polygender,74,64 Champlin ParkwayApt. 832,8416,Jaydenside,Victoria,Australia,423.0,34107.0,2021-06-12,2021-06-21,9.0,216.0,6.0,2021.0,23,Sat,Yes
508,Jan Isenor,Non-binary,65,6863 Tremblay KnollSuite 290,9728,West Annaport,Northern Territory,Australia,394.0,18584.0,2021-09-06,2021-09-10,4.0,96.0,9.0,2021.0,36,Mon,Yes
509,Anderson Bridywater,Genderfluid,63,779 Samuel WaySuite 600,1149,North Matthewfort,Queensland,Australia,,,,,,,,,,,No
510,Kinny Roget,Non-binary,67,2684 Tillman ParadeApt. 492,7867,Alexandramouth,New South Wales,Australia,116.0,15397.0,2021-04-25,2021-05-20,25.0,600.0,4.0,2021.0,16,Sun,Yes
511,Preston Nehlsen,Genderfluid,63,997 Lara RunApt. 826,3696,Port Victoriaborough,South Australia,Australia,,,,,,,,,,,No
512,Haydon Burnyeat,Agender,75,158 Joseph LaneApt. 252,3394,Clarkemouth,Australian Capital Territory,Australia,,,,,,,,,,,No
513,Corri Womack,Non-binary,39,051 White WayApt. 392,2358,Port Ali,Tasmania,Australia,19.0,56754.0,2021-08-30,2021-09-10,11.0,264.00000000000006,8.0,2021.0,35,Mon,Yes
514,Gui Bowgen,Bigender,45,3678 Flatley MeadowSuite 659,2633,North Charles,Tasmania,Australia,,,,,,,,,,,No
515,Joannes Pandie,Female,52,5778 Chloe CourtApt. 365,830,Huelhaven,Australian Capital Territory,Australia,211.0,37122.0,2021-05-09,2021-05-17,8.0,192.0,5.0,2021.0,18,Sun,Yes
516,Malcolm Paal,Polygender,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,523.0,17584.0,2021-04-25,2021-05-18,23.0,552.0000000000001,4.0,2021.0,16,Sun,Yes
517,Ingmar Softley,Female,61,68 Tahlia IslandSuite 710,4264,East Jonathanland,Victoria,Australia,,,,,,,,,,,No
518,Margalo Cousen,Agender,31,97 Isaac SummitSuite 935,6393,Bauchton,Northern Territory,Australia,250.0,18564.0,2021-03-26,2021-04-03,8.0,192.0,3.0,2021.0,12,Fri,Yes
519,Dedra Traite,Bigender,28,89 Caitlin RunApt. 485,1354,Shieldstown,Northern Territory,Australia,,,,,,,,,,,No
520,Manny Fochs,Agender,76,2136 Kemmer IslandApt. 075,1853,Rossshire,New South Wales,Australia,,,,,,,,,,,No
521,Maxy Easthope,Bigender,41,613 Charles TrailApt. 813,6070,Brauntown,Victoria,Australia,,,,,,,,,,,No
522,Ailina Kynan,Genderqueer,71,459 Sarah TerraceApt. 121,6890,Handborough,South Australia,Australia,284.0,36627.0,2021-04-29,2021-05-16,17.0,408.0,4.0,2021.0,17,Thu,Yes
523,Grissel Harteley,Bigender,22,8778 Liam TerraceSuite 662,3373,North Jasperville,Northern Territory,Australia,532.0,11590.0,2021-09-08,2021-09-20,12.0,288.00000000000006,9.0,2021.0,36,Wed,Yes
524,Beverlie Bansal,Agender,80,0358 Ashley WayApt. 506,3345,Port Sebastianland,Queensland,Australia,822.0,17615.0,2021-09-05,2021-09-12,7.0,168.0,9.0,2021.0,35,Sun,Yes
525,Melisse Hopfer,Agender,28,857 Mayer SquareApt. 580,5639,Port Ashley,New South Wales,Australia,,,,,,,,,,,No
526,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,215.0,27531.0,2021-08-10,2021-08-20,10.0,240.0,8.0,2021.0,32,Tue,Yes
527,Imogen Barritt,Genderqueer,31,8784 Dickinson JunctionApt. 227,1168,New Siennachester,Western Australia,Australia,,,,,,,,,,,No
528,Cad Dominichetti,Non-binary,63,556 Jacobson PlaceApt. 974,1126,Lake Madelineton,Western Australia,Australia,53.0,10517.0,2021-04-22,2021-05-02,10.0,240.0,4.0,2021.0,16,Thu,Yes
529,Heda Sheard,Genderqueer,32,969 Addison MeadowApt. 641,1894,Jacksonton,New South Wales,Australia,,,,,,,,,,,No
530,Leroi Weal,Polygender,63,2724 Madison SummitSuite 567,9367,Lake Rose,Western Australia,Australia,239.0,45974.0,2021-10-13,2021-11-02,20.0,480.0,10.0,2021.0,41,Wed,Yes
531,Onfre Main,Non-binary,55,4512 Doherty ParadeApt. 648,8873,Leebury,Queensland,Australia,,,,,,,,,,,No
532,Maiga Jeffcoate,Non-binary,32,66 Liam MeadowSuite 239,9064,East Max,Northern Territory,Australia,,,,,,,,,,,No
533,Ruby Extal,Genderfluid,21,703 Jerde PlaceApt. 478,4236,West Sebastianfort,South Australia,Australia,,,,,,,,,,,No
534,Fanchette Polak,Female,54,1936 Mccullough RidgeApt. 438,9919,Andersonburgh,Tasmania,Australia,628.0,20973.0,2021-09-08,2021-09-28,20.0,480.0,9.0,2021.0,36,Wed,Yes
535,Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia,301.0,12986.0,2021-06-21,2021-06-25,4.0,96.0,6.0,2021.0,25,Mon,Yes
536,Kayley Shankster,Genderqueer,32,6479 Schmidt BoulevardApt. 840,5125,Charlifort,New South Wales,Australia,,,,,,,,,,,No
537,Beverly Burbridge,Non-binary,45,155 Hayes AvenueApt. 699,7342,Krisland,Western Australia,Australia,83.0,39729.0,2021-06-25,2021-07-01,6.0,144.00000000000003,6.0,2021.0,25,Fri,Yes
538,Gabbi Champkins,Agender,27,449 John AvenueSuite 609,6968,West Lauren,Queensland,Australia,,,,,,,,,,,No
539,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,136.0,35331.0,2021-09-06,2021-09-08,2.0,48.0,9.0,2021.0,36,Mon,Yes
540,Maude McCaig,Genderfluid,75,297 Ferry LaneApt. 061,8550,East Amelia,South Australia,Australia,,,,,,,,,,,No
541,Shari Rotte,Polygender,73,1240 Tillman Estate DrSuite 704,5254,East Imogen,Tasmania,Australia,,,,,,,,,,,No
542,Cass Murrell,Polygender,76,870 Waters SquareSuite 227,1416,East Hugo,New South Wales,Australia,,,,,,,,,,,No
543,Birgitta Mantz,Polygender,50,9193 Williamson GroveSuite 080,7215,Port Annabelle,Queensland,Australia,,,,,,,,,,,No
544,Reilly Jime,Female,30,55 Cole SummitSuite 231,2980,South Hayden,Northern Territory,Australia,,,,,,,,,,,No
545,Jakob Munks,Non-binary,59,27 Hermann ManorSuite 124,8864,Durgantown,Queensland,Australia,119.0,19955.0,2021-04-29,2021-05-06,7.0,168.0,4.0,2021.0,17,Thu,Yes
546,Dniren Borrows,Bigender,47,12 Toby WayApt. 990,4797,Emilyfort,Queensland,Australia,,,,,,,,,,,No
547,Kellen Buttriss,Female,69,4159 Abby MallApt. 142,7510,New Elibury,Northern Territory,Australia,,,,,,,,,,,No
548,Nicky Giuron,Agender,57,163 Sophia RunApt. 833,7432,West Elliestad,Northern Territory,Australia,638.0,12781.0,2021-10-03,2021-10-17,14.0,336.0,10.0,2021.0,39,Sun,Yes
549,Barclay Beswick,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,121.0,27436.0,2021-04-21,2021-04-23,2.0,48.0,4.0,2021.0,16,Wed,Yes
550,Marna Lammerts,Male,22,276 Jade CourtSuite 661,4050,Sophiafurt,New South Wales,Australia,871.0,10888.0,2021-09-24,2021-10-08,14.0,336.0,9.0,2021.0,38,Fri,Yes
551,Theodor Skipton,Bigender,68,48 Mikayla IslandApt. 883,591,Declanton,South Australia,Australia,280.0,20352.0,2021-01-07,2021-01-08,1.0,24.0,1.0,2021.0,1,Thu,Yes
552,Carlyle Slides,Genderfluid,71,773 Graham IslandApt. 589,5626,Lake Hamishtown,Victoria,Australia,,,,,,,,,,,No
553,Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia,440.0,14884.0,2021-10-09,2021-10-30,21.0,504.0,10.0,2021.0,40,Sat,Yes
554,Lisetta Griffin,Non-binary,56,821 Isabella JunctionApt. 238,1928,New Benjaminborough,Tasmania,Australia,109.0,12707.0,2021-04-06,2021-04-29,23.0,552.0000000000001,4.0,2021.0,14,Tue,Yes
555,Kalil Thal,Polygender,77,78 Cassin SquareApt. 019,2156,Lake Jacobborough,Victoria,Australia,220.0,23957.0,2021-10-10,2021-10-25,15.0,360.0,10.0,2021.0,40,Sun,Yes
556,Nessy Kildea,Genderfluid,61,9398 Schneider RidgeSuite 818,3140,West Kai,South Australia,Australia,63.0,27577.0,2021-02-11,2021-03-08,25.0,600.0,2.0,2021.0,6,Thu,Yes
557,Kyle Lowbridge,Bigender,59,39 Liam ParadeApt. 343,7346,Lake Jesse,Tasmania,Australia,874.0,25370.0,2021-03-25,2021-04-10,16.0,384.0,3.0,2021.0,12,Thu,Yes
558,Lizette Lindro,Genderqueer,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia,533.0,28560.0,2021-06-04,2021-06-09,5.0,120.0,6.0,2021.0,22,Fri,Yes
559,Florella Cowup,Bigender,67,48 Liam PassApt. 280,6782,Sambury,Queensland,Australia,,,,,,,,,,,No
560,Ritchie Cromly,Genderqueer,79,4674 Victoria DriveApt. 830,6122,Port Poppymouth,Queensland,Australia,,,,,,,,,,,No
561,Beverlee Pimlott,Genderqueer,34,26 Beau MeadowSuite 601,2661,Aidenton,New South Wales,Australia,,,,,,,,,,,No
562,Joy Mirrlees,Agender,58,04 Spencer MallApt. 910,8257,West Rubyland,Queensland,Australia,25.0,47075.0,2021-07-04,2021-07-08,4.0,96.0,7.0,2021.0,26,Sun,Yes
563,Frans Crebbin,Bigender,53,83 Benjamin CourtApt. 875,9574,Williammouth,Australian Capital Territory,Australia,,,,,,,,,,,No
564,Shoshana Redsell,Bigender,34,65 Schroeder WayApt. 552,4054,North Marcusland,Northern Territory,Australia,16.0,36479.0,2021-07-07,2021-07-08,1.0,24.0,7.0,2021.0,27,Wed,Yes
565,Hoebart Edger,Genderqueer,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,113.0,49592.0,2021-03-19,2021-04-08,20.0,480.0,3.0,2021.0,11,Fri,Yes
566,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,161.0,45840.0,2021-03-22,2021-04-11,20.0,480.0,3.0,2021.0,12,Mon,Yes
567,Andi Kettleson,Female,39,3767 Mackenzie Estate DrApt. 877,7008,East Piper,Northern Territory,Australia,88.0,10904.0,2021-07-19,2021-08-15,27.0,648.0,7.0,2021.0,29,Mon,Yes
568,Gallard Mangan,Bigender,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,204.0,35005.0,2021-09-30,2021-10-10,10.0,240.0,9.0,2021.0,39,Thu,Yes
569,Emyle Camoletto,Non-binary,61,31 Heidi MeadowApt. 568,3494,West Sebastianborough,New South Wales,Australia,,,,,,,,,,,No
570,Henryetta Sheffield,Genderqueer,35,164 Bruen MallSuite 043,4468,New Masonstad,New South Wales,Australia,43.0,22839.0,2021-07-13,2021-08-03,21.0,504.0,7.0,2021.0,28,Tue,Yes
571,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,45.0,21738.0,2021-05-30,2021-06-21,22.0,528.0000000000001,5.0,2021.0,21,Sun,Yes
572,Raquela Swinnard,Agender,27,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia,815.0,50066.0,2021-05-02,2021-05-17,15.0,360.0,5.0,2021.0,17,Sun,Yes
573,Atlante Dissman,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,106.0,12033.0,2021-03-09,2021-03-28,19.0,456.0,3.0,2021.0,10,Tue,Yes
574,Ranna Paolillo,Polygender,53,1804 Ella HillSuite 318,9400,Zacharybury,Northern Territory,Australia,176.0,28185.0,2021-09-26,2021-10-04,8.0,192.0,9.0,2021.0,38,Sun,Yes
575,Rickey Britt,Genderqueer,64,8539 Archie LoopSuite 097,9118,Bahringermouth,Victoria,Australia,,,,,,,,,,,No
576,Braden Stephens,Female,24,44 Abbott CrescentApt. 546,6665,Gabrielview,Victoria,Australia,,,,,,,,,,,No
577,Hillier Seward,Genderfluid,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,857.0,43897.0,2021-09-01,2021-09-10,9.0,216.0,9.0,2021.0,35,Wed,Yes
578,Riordan Goreway,Genderfluid,75,256 Andrew CrestApt. 193,8281,East Marcus,New South Wales,Australia,240.0,37612.0,2021-01-27,2021-02-01,5.0,120.0,1.0,2021.0,4,Wed,Yes
579,Welch Cape,Female,45,70 Anthony DriveSuite 124,9043,Bauchhaven,South Australia,Australia,,,,,,,,,,,No
580,Tirrell Webber,Male,25,68 Alexander PassApt. 327,648,South Harryshire,Tasmania,Australia,,,,,,,,,,,No
581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,373.0,25727.0,2021-03-13,2021-04-03,21.0,504.0,3.0,2021.0,10,Sat,Yes
582,Amberly Seckington,Female,65,5260 Ward IslandApt. 429,429,Skyeland,South Australia,Australia,,,,,,,,,,,No
583,Prissie Dumelow,Genderqueer,52,98 Ellie CircleSuite 311,378,Leomouth,Northern Territory,Australia,564.0,16074.0,2021-08-23,2021-09-19,27.0,648.0,8.0,2021.0,34,Mon,Yes
584,Page Nise,Genderqueer,76,85 Brown GroveSuite 561,1559,Charlieburgh,Queensland,Australia,,,,,,,,,,,No
585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,120.0,53001.0,2021-06-09,2021-06-14,5.0,120.0,6.0,2021.0,23,Wed,Yes
586,Wenona Stuck,Agender,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,189.0,41543.0,2021-07-17,2021-08-08,22.0,528.0000000000001,7.0,2021.0,28,Sat,Yes
587,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,56.0,17149.0,2021-01-23,2021-02-18,26.0,624.0,1.0,2021.0,3,Sat,Yes
588,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,33.0,52945.0,2021-07-01,2021-07-07,6.0,144.00000000000003,7.0,2021.0,26,Thu,Yes
589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,413.0,35487.0,2021-10-17,2021-10-31,14.0,336.0,10.0,2021.0,41,Sun,Yes
590,Prentiss Stroder,Polygender,31,7131 Walter GroveSuite 897,9414,Jaydenland,Northern Territory,Australia,,,,,,,,,,,No
591,Danny Brabham,Agender,30,2181 Maddison RidgeApt. 277,7591,Isabelland,Western Australia,Australia,,,,,,,,,,,No
592,Salomo Shuttell,Bigender,64,88 D'amore CircleApt. 533,354,North Stephanie,South Australia,Australia,796.0,18804.0,2021-07-31,2021-08-06,6.0,144.00000000000003,7.0,2021.0,30,Sat,Yes
593,Dorotea Markl,Genderfluid,22,396 Sebastian RoadSuite 553,8192,Angelinaberg,Tasmania,Australia,,,,,,,,,,,No
594,Feliks Loren,Male,44,275 Little Estate DrApt. 926,1335,Avaton,South Australia,Australia,,,,,,,,,,,No
595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,167.0,44269.0,2021-06-26,2021-07-18,22.0,528.0000000000001,6.0,2021.0,25,Sat,Yes
596,Rowan Medford,Non-binary,68,33 Jones AvenueSuite 154,2403,West Poppyborough,Victoria,Australia,,,,,,,,,,,No
597,Hi Simenel,Genderfluid,80,78 O'hara CircuitApt. 096,1966,Lake Michaelbury,South Australia,Australia,913.0,16265.0,2021-04-03,2021-04-19,16.0,384.0,4.0,2021.0,13,Sat,Yes
598,Leupold Baake,Non-binary,65,671 Jacobson CrescentApt. 057,9740,Charlesbury,Victoria,Australia,,,,,,,,,,,No
599,Onfroi Axten,Male,43,27 Wood MallSuite 368,520,South Justin,Victoria,Australia,,,,,,,,,,,No
600,George Ghion,Male,50,41 Aiden WayApt. 249,2075,East Archieside,Australian Capital Territory,Australia,,,,,,,,,,,No
601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,388.0,34341.0,2021-02-12,2021-02-17,5.0,120.0,2.0,2021.0,6,Fri,Yes
602,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,341.0,13882.0,2021-02-07,2021-02-09,2.0,48.0,2.0,2021.0,5,Sun,Yes
603,Tabbi Carden,Bigender,50,3306 Elizabeth CrescentSuite 260,2392,Port Zacharyhaven,South Australia,Australia,,,,,,,,,,,No
604,Doralia Nyssens,Genderqueer,75,17 Connor ParadeApt. 442,4324,Conroymouth,Australian Capital Territory,Australia,,,,,,,,,,,No
605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,255.0,16272.0,2021-09-26,2021-10-15,19.0,456.0,9.0,2021.0,38,Sun,Yes
606,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,218.0,22309.0,2021-07-12,2021-07-20,8.0,192.0,7.0,2021.0,28,Mon,Yes
607,Angie O Mullen,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,110.0,15385.0,2021-09-02,2021-09-06,4.0,96.0,9.0,2021.0,35,Thu,Yes
608,Lotte Jaouen,Genderfluid,32,622 Cox WaySuite 694,6235,West Isabellaland,South Australia,Australia,,,,,,,,,,,No
609,Vin Rubenovic,Polygender,61,515 Grace LaneSuite 974,5754,New Emilyton,Northern Territory,Australia,539.0,55906.0,2021-01-03,2021-01-25,22.0,528.0000000000001,1.0,2021.0,0,Sun,Yes
610,Sadye Pes,Agender,31,0986 Mccullough MewsSuite 467,320,New Jayden,Tasmania,Australia,72.0,40072.0,2021-03-13,2021-03-16,3.0,72.00000000000001,3.0,2021.0,10,Sat,Yes
611,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,559.0,22094.0,2021-03-03,2021-03-15,12.0,288.00000000000006,3.0,2021.0,9,Wed,Yes
612,Leann Kittow,Female,35,5306 Cody LaneApt. 083,9575,Angelinastad,South Australia,Australia,588.0,13740.0,2021-05-26,2021-06-20,25.0,600.0,5.0,2021.0,21,Wed,Yes
613,Melamie Craigmyle,Genderqueer,78,2525 Leannon JunctionSuite 996,6475,Stellaton,New South Wales,Australia,,,,,,,,,,,No
614,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia,17.0,51822.0,2021-02-09,2021-02-11,2.0,48.0,2.0,2021.0,6,Tue,Yes
615,Jacquelin Santostefano.,Non-binary,42,04 Stewart WaySuite 826,5658,Willowmouth,Queensland,Australia,336.0,16829.0,2021-05-25,2021-05-28,3.0,72.00000000000001,5.0,2021.0,21,Tue,Yes
616,Natal Burnsides,Male,68,706 Jessica RidgeSuite 083,8887,South Isabelle,Queensland,Australia,,,,,,,,,,,No
617,Kaine Greep,Genderfluid,72,991 Wolf DriveApt. 413,8116,South Isabel,New South Wales,Australia,,,,,,,,,,,No
618,Ashlan Hebden,Bigender,27,2000 Scarlett MallSuite 257,3334,North Baileytown,Western Australia,Australia,,,,,,,,,,,No
619,Vernon Bindley,Bigender,60,2058 Claudia StreetSuite 348,3522,East Phoenixberg,Tasmania,Australia,,,,,,,,,,,No
620,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,48.0,31712.0,2021-04-16,2021-04-23,7.0,168.0,4.0,2021.0,15,Fri,Yes
