customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,days_to_deliver,time_to_deliver,month,year,week,weekD,sales_id,product_id,price_per_unit,sold_quantity,total_price,product_type,product_name,size,colour,price,quantity,description
908,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,813,52226,2021-08-11,2021-09-01,21,504.0,8,2021,32,Wed,4082,272,95,2,190,Shirt,Polo,M,indigo,117,62,"A indigo coloured, M sized, Polo Shirt"
940,Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia,434,42284,2021-05-11,2021-06-01,21,504.0,5,2021,19,Tue,2151,272,95,3,285,Shirt,Polo,M,indigo,117,62,"A indigo coloured, M sized, Polo Shirt"
404,Teddy Gell,Non-binary,79,29 Bruen TrailSuite 288,9569,West Ellaport,Australian Capital Territory,Australia,408,39757,2021-01-30,2021-02-15,16,384.0,1,2021,4,Sat,2021,949,97,3,291,Trousers,Slim-Fit,XL,red,119,67,"A red coloured, XL sized, Slim-Fit Trousers"
605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,869,11108,2021-09-25,2021-10-20,25,600.0,9,2021,38,Sat,4345,949,97,2,194,Trousers,Slim-Fit,XL,red,119,67,"A red coloured, XL sized, Slim-Fit Trousers"
683,Esteban Hensmans,Genderfluid,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,312,38591,2021-07-06,2021-07-31,25,600.0,7,2021,27,Tue,1526,949,97,1,97,Trousers,Slim-Fit,XL,red,119,67,"A red coloured, XL sized, Slim-Fit Trousers"
906,Vincent Kiledal,Genderfluid,74,748 Lucas WayApt. 482,3515,Ebertfurt,Australian Capital Territory,Australia,639,51950,2021-03-30,2021-04-22,23,552.0000000000001,3,2021,13,Tue,3175,949,97,1,97,Trousers,Slim-Fit,XL,red,119,67,"A red coloured, XL sized, Slim-Fit Trousers"
408,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,899,32250,2021-08-04,2021-08-14,10,240.0,8,2021,31,Wed,4509,112,92,2,184,Shirt,Denim,M,orange,115,50,"A orange coloured, M sized, Denim Shirt"
571,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,500,41037,2021-01-15,2021-01-24,9,216.0,1,2021,2,Fri,2466,112,92,2,184,Shirt,Denim,M,orange,115,50,"A orange coloured, M sized, Denim Shirt"
847,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia,349,36910,2021-04-13,2021-04-29,16,384.0,4,2021,15,Tue,1712,112,92,2,184,Shirt,Denim,M,orange,115,50,"A orange coloured, M sized, Denim Shirt"
898,Jillian Sauven,Bigender,41,99 Sophia TrailApt. 477,3377,Angelinaport,New South Wales,Australia,886,51067,2021-09-22,2021-10-18,26,624.0,9,2021,38,Wed,4444,112,92,2,184,Shirt,Denim,M,orange,115,50,"A orange coloured, M sized, Denim Shirt"
408,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,899,32250,2021-08-04,2021-08-14,10,240.0,8,2021,31,Wed,4510,412,119,2,238,Shirt,Casual Slim Fit,M,indigo,113,65,"A indigo coloured, M sized, Casual Slim Fit Shirt"
723,Drusi Eagell,Polygender,34,5419 Alyssa AvenueSuite 084,9567,Lake Mitchellbury,Australian Capital Territory,Australia,210,21903,2021-07-22,2021-08-18,27,648.0,7,2021,29,Thu,1022,412,119,3,357,Shirt,Casual Slim Fit,M,indigo,113,65,"A indigo coloured, M sized, Casual Slim Fit Shirt"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,339,15556,2021-04-06,2021-04-13,7,168.0,4,2021,14,Tue,1663,291,105,1,105,Shirt,Cuban Collar,S,yellow,93,41,"A yellow coloured, S sized, Cuban Collar Shirt"
468,Maegan Ashton,Genderqueer,67,06 Ebert CrestSuite 385,5607,West Isla,Tasmania,Australia,15,15488,2021-09-22,2021-10-08,16,384.0,9,2021,38,Wed,66,291,105,2,210,Shirt,Cuban Collar,S,yellow,93,41,"A yellow coloured, S sized, Cuban Collar Shirt"
558,Lizette Lindro,Genderqueer,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia,768,34334,2021-09-29,2021-10-16,17,408.0,9,2021,39,Wed,3847,291,105,3,315,Shirt,Cuban Collar,S,yellow,93,41,"A yellow coloured, S sized, Cuban Collar Shirt"
727,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,371,28931,2021-08-29,2021-09-15,17,408.0,8,2021,34,Sun,1836,291,105,2,210,Shirt,Cuban Collar,S,yellow,93,41,"A yellow coloured, S sized, Cuban Collar Shirt"
767,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia,529,31199,2021-01-10,2021-01-19,9,216.0,1,2021,1,Sun,2643,291,105,2,210,Shirt,Cuban Collar,S,yellow,93,41,"A yellow coloured, S sized, Cuban Collar Shirt"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,339,15556,2021-04-06,2021-04-13,7,168.0,4,2021,14,Tue,1664,543,98,1,98,Jacket,Leather,L,green,113,71,"A green coloured, L sized, Leather Jacket"
470,Trudey Betteridge,Genderfluid,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,878,50578,2021-03-31,2021-04-20,20,480.0,3,2021,13,Wed,4396,543,98,1,98,Jacket,Leather,L,green,113,71,"A green coloured, L sized, Leather Jacket"
490,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,457,52472,2021-03-04,2021-03-12,8,192.0,3,2021,9,Thu,2251,543,98,3,294,Jacket,Leather,L,green,113,71,"A green coloured, L sized, Leather Jacket"
755,Herbert Rock,Female,79,04 Dare TerraceSuite 650,9976,West Aaron,New South Wales,Australia,721,59414,2021-08-28,2021-09-04,7,168.0,8,2021,34,Sat,3606,543,98,1,98,Jacket,Leather,L,green,113,71,"A green coloured, L sized, Leather Jacket"
870,Lorenzo Dutch,Genderfluid,49,81 Heidi MeadowSuite 615,201,Lake Ashleyhaven,Queensland,Australia,906,40632,2021-01-21,2021-02-04,14,336.0,1,2021,3,Thu,4545,543,98,1,98,Jacket,Leather,L,green,113,71,"A green coloured, L sized, Leather Jacket"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,900,31161,2021-07-07,2021-07-24,17,408.0,7,2021,27,Wed,4513,609,112,1,112,Jacket,Cardigan,XL,yellow,118,42,"A yellow coloured, XL sized, Cardigan Jacket"
703,Diann Grieger,Polygender,26,803 Lara DriveApt. 182,3623,Port Joeltown,South Australia,Australia,920,27722,2021-07-26,2021-08-16,21,504.0,7,2021,30,Mon,4599,609,112,3,336,Jacket,Cardigan,XL,yellow,118,42,"A yellow coloured, XL sized, Cardigan Jacket"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,900,31161,2021-07-07,2021-07-24,17,408.0,7,2021,27,Wed,4515,1108,115,3,345,Trousers,Cropped,L,blue,99,45,"A blue coloured, L sized, Cropped Trousers"
554,Lisetta Griffin,Non-binary,56,821 Isabella JunctionApt. 238,1928,New Benjaminborough,Tasmania,Australia,109,12707,2021-04-06,2021-04-29,23,552.0000000000001,4,2021,14,Tue,496,1108,115,2,230,Trousers,Cropped,L,blue,99,45,"A blue coloured, L sized, Cropped Trousers"
769,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,543,12692,2021-07-28,2021-08-09,12,288.00000000000006,7,2021,30,Wed,2713,1108,115,2,230,Trousers,Cropped,L,blue,99,45,"A blue coloured, L sized, Cropped Trousers"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,164,26249,2021-05-21,2021-06-03,13,312.0,5,2021,20,Fri,781,1202,105,2,210,Trousers,Pleated,M,yellow,90,54,"A yellow coloured, M sized, Pleated Trousers"
768,Aida Warsap,Bigender,52,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,810,37440,2021-03-22,2021-04-04,13,312.0,3,2021,12,Mon,4070,1202,105,3,315,Trousers,Pleated,M,yellow,90,54,"A yellow coloured, M sized, Pleated Trousers"
933,Lenna Beau,Genderqueer,36,76 Thomas ParkwaySuite 490,4468,Port Lillianside,South Australia,Australia,319,29837,2021-08-22,2021-09-16,25,600.0,8,2021,33,Sun,1555,1202,105,1,105,Trousers,Pleated,M,yellow,90,54,"A yellow coloured, M sized, Pleated Trousers"
957,Felic Marrian,Male,75,5215 Mitchell TrackSuite 778,4220,Samanthaberg,South Australia,Australia,14,21270,2021-03-29,2021-04-12,14,336.0,3,2021,13,Mon,59,1202,105,2,210,Trousers,Pleated,M,yellow,90,54,"A yellow coloured, M sized, Pleated Trousers"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,164,26249,2021-05-21,2021-06-03,13,312.0,5,2021,20,Fri,783,275,95,2,190,Shirt,Polo,XS,violet,117,67,"A violet coloured, XS sized, Polo Shirt"
677,Nady Buston,Female,33,0390 Stark RoadApt. 898,2256,North Mikayla,Tasmania,Australia,672,59213,2021-02-12,2021-02-25,13,312.0,2,2021,6,Fri,3338,275,95,3,285,Shirt,Polo,XS,violet,117,67,"A violet coloured, XS sized, Polo Shirt"
851,Worthy Pardoe,Non-binary,71,71 Joseph TrailApt. 169,6648,North Emmashire,Australian Capital Territory,Australia,685,22299,2021-08-06,2021-08-21,15,360.0,8,2021,31,Fri,3398,275,95,1,95,Shirt,Polo,XS,violet,117,67,"A violet coloured, XS sized, Polo Shirt"
991,Cristina Jowling,Genderfluid,30,8164 Stanton IslandApt. 438,4952,North Andrew,Tasmania,Australia,372,51705,2021-03-14,2021-03-19,5,120.0,3,2021,10,Sun,1847,275,95,1,95,Shirt,Polo,XS,violet,117,67,"A violet coloured, XS sized, Polo Shirt"
413,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,95,52416,2021-01-25,2021-02-05,11,264.00000000000006,1,2021,4,Mon,417,497,102,2,204,Jacket,Windbreaker,M,orange,109,45,"A orange coloured, M sized, Windbreaker Jacket"
735,Valentino Branney,Bigender,46,8753 Jasper PlaceApt. 474,6248,Port Alanamouth,Queensland,Australia,610,27821,2021-08-04,2021-08-31,27,648.0,8,2021,31,Wed,3038,497,102,1,102,Jacket,Windbreaker,M,orange,109,45,"A orange coloured, M sized, Windbreaker Jacket"
414,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia,864,48691,2021-03-29,2021-04-17,19,456.0,3,2021,13,Mon,4329,336,109,2,218,Shirt,Mandarin Collar,S,blue,108,44,"A blue coloured, S sized, Mandarin Collar Shirt"
581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,651,39199,2021-05-22,2021-05-25,3,72.00000000000001,5,2021,20,Sat,3239,336,109,2,218,Shirt,Mandarin Collar,S,blue,108,44,"A blue coloured, S sized, Mandarin Collar Shirt"
632,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,562,45999,2021-09-19,2021-10-03,14,336.0,9,2021,37,Sun,2805,336,109,2,218,Shirt,Mandarin Collar,S,blue,108,44,"A blue coloured, S sized, Mandarin Collar Shirt"
869,Vladimir Jandourek,Non-binary,26,950 Smith DriveApt. 385,6534,New Jackson,South Australia,Australia,350,49770,2021-02-14,2021-03-02,16,384.0,2,2021,6,Sun,1720,336,109,1,109,Shirt,Mandarin Collar,S,blue,108,44,"A blue coloured, S sized, Mandarin Collar Shirt"
937,Judy Mesias,Male,70,933 Jake CrestSuite 613,1824,Schneiderstad,New South Wales,Australia,503,43249,2021-08-19,2021-09-05,17,408.0,8,2021,33,Thu,2491,336,109,2,218,Shirt,Mandarin Collar,S,blue,108,44,"A blue coloured, S sized, Mandarin Collar Shirt"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,96,12119,2021-06-20,2021-06-30,10,240.0,6,2021,24,Sun,425,345,109,2,218,Shirt,Mandarin Collar,XS,violet,108,52,"A violet coloured, XS sized, Mandarin Collar Shirt"
571,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,45,21738,2021-05-30,2021-06-21,22,528.0000000000001,5,2021,21,Sun,213,345,109,3,327,Shirt,Mandarin Collar,XS,violet,108,52,"A violet coloured, XS sized, Mandarin Collar Shirt"
750,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,917,15620,2021-01-02,2021-01-12,10,240.0,1,2021,0,Sat,4592,345,109,1,109,Shirt,Mandarin Collar,XS,violet,108,52,"A violet coloured, XS sized, Mandarin Collar Shirt"
867,Hunfredo Peyto,Bigender,36,68 Doyle View RdSuite 917,757,Port Davidburgh,Tasmania,Australia,170,28597,2021-08-17,2021-09-03,17,408.0,8,2021,33,Tue,819,345,109,1,109,Shirt,Mandarin Collar,XS,violet,108,52,"A violet coloured, XS sized, Mandarin Collar Shirt"
416,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,805,13968,2021-10-02,2021-10-03,1,24.0,10,2021,39,Sat,4044,258,95,2,190,Shirt,Polo,L,yellow,117,46,"A yellow coloured, L sized, Polo Shirt"
627,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,832,52583,2021-09-06,2021-09-27,21,504.0,9,2021,36,Mon,4177,258,95,1,95,Shirt,Polo,L,yellow,117,46,"A yellow coloured, L sized, Polo Shirt"
732,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,122,29226,2021-04-13,2021-05-04,21,504.0,4,2021,15,Tue,569,258,95,1,95,Shirt,Polo,L,yellow,117,46,"A yellow coloured, L sized, Polo Shirt"
778,Chastity Daniaud,Genderfluid,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,754,43858,2021-06-30,2021-07-23,23,552.0000000000001,6,2021,26,Wed,3783,258,95,1,95,Shirt,Polo,L,yellow,117,46,"A yellow coloured, L sized, Polo Shirt"
418,Luelle Fernanando,Agender,57,855 Beahan IslandSuite 560,2775,North Sebastianberg,Australian Capital Territory,Australia,794,55757,2021-04-18,2021-05-08,20,480.0,4,2021,15,Sun,3990,582,100,3,300,Jacket,Bomber,M,blue,90,44,"A blue coloured, M sized, Bomber Jacket"
539,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,136,35331,2021-09-06,2021-09-08,2,48.0,9,2021,36,Mon,644,582,100,3,300,Jacket,Bomber,M,blue,90,44,"A blue coloured, M sized, Bomber Jacket"
643,Pietro Duling,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,389,42818,2021-04-20,2021-04-23,3,72.00000000000001,4,2021,16,Tue,1937,582,100,3,300,Jacket,Bomber,M,blue,90,44,"A blue coloured, M sized, Bomber Jacket"
418,Luelle Fernanando,Agender,57,855 Beahan IslandSuite 560,2775,North Sebastianberg,Australian Capital Territory,Australia,921,53911,2021-02-17,2021-02-18,1,24.0,2,2021,7,Wed,4605,573,100,3,300,Jacket,Bomber,L,yellow,90,54,"A yellow coloured, L sized, Bomber Jacket"
515,Joannes Pandie,Female,52,5778 Chloe CourtApt. 365,830,Huelhaven,Australian Capital Territory,Australia,211,37122,2021-05-09,2021-05-17,8,192.0,5,2021,18,Sun,1028,573,100,3,300,Jacket,Bomber,L,yellow,90,54,"A yellow coloured, L sized, Bomber Jacket"
842,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia,192,30614,2021-02-06,2021-02-19,13,312.0,2,2021,5,Sat,936,573,100,3,300,Jacket,Bomber,L,yellow,90,54,"A yellow coloured, L sized, Bomber Jacket"
419,Chaddie Fawlkes,Male,58,31 Towne SummitSuite 671,3887,West Mackenzie,Queensland,Australia,433,32215,2021-08-18,2021-09-02,15,360.0,8,2021,33,Wed,2149,841,113,1,113,Trousers,Chinos,S,red,100,62,"A red coloured, S sized, Chinos Trousers"
676,Haslett Edwins,Bigender,59,140 Jessica BoulevardApt. 214,1938,Kaylafurt,Northern Territory,Australia,509,20368,2021-01-02,2021-01-25,23,552.0000000000001,1,2021,0,Sat,2527,841,113,3,339,Trousers,Chinos,S,red,100,62,"A red coloured, S sized, Chinos Trousers"
419,Chaddie Fawlkes,Male,58,31 Towne SummitSuite 671,3887,West Mackenzie,Queensland,Australia,433,32215,2021-08-18,2021-09-02,15,360.0,8,2021,33,Wed,2150,858,113,3,339,Trousers,Chinos,L,green,100,77,"A green coloured, L sized, Chinos Trousers"
461,Alina Strotton,Female,54,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,182,33720,2021-02-22,2021-03-04,10,240.0,2,2021,8,Mon,880,858,113,3,339,Trousers,Chinos,L,green,100,77,"A green coloured, L sized, Chinos Trousers"
422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,2021-03-15,2021-04-08,24,576.0000000000001,3,2021,11,Mon,4551,635,93,2,186,Jacket,Coach,XS,orange,115,42,"A orange coloured, XS sized, Coach Jacket"
441,Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia,5,14719,2021-03-23,2021-03-24,1,24.0,3,2021,12,Tue,25,635,93,3,279,Jacket,Coach,XS,orange,115,42,"A orange coloured, XS sized, Coach Jacket"
852,Lucas Cromly,Polygender,67,079 Chase MallApt. 902,8460,O'connertown,Tasmania,Australia,323,11437,2021-03-23,2021-04-13,21,504.0,3,2021,12,Tue,1582,635,93,3,279,Jacket,Coach,XS,orange,115,42,"A orange coloured, XS sized, Coach Jacket"
422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,2021-03-15,2021-04-08,24,576.0000000000001,3,2021,11,Mon,4552,132,92,2,184,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt"
614,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia,17,51822,2021-02-09,2021-02-11,2,48.0,2,2021,6,Tue,78,132,92,2,184,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt"
647,Malory Emmison,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,498,23201,2021-07-15,2021-07-23,8,192.0,7,2021,28,Thu,2455,132,92,2,184,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt"
690,Arlie Bowman,Genderqueer,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,499,52749,2021-10-24,2021-10-26,2,48.0,10,2021,42,Sun,2464,132,92,3,276,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt"
778,Chastity Daniaud,Genderfluid,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,754,43858,2021-06-30,2021-07-23,23,552.0000000000001,6,2021,26,Wed,3779,132,92,2,184,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt"
854,Lisle Worthing,Female,74,8360 Poppy SummitSuite 841,6775,Walkertown,Victoria,Australia,893,49324,2021-03-06,2021-03-14,8,192.0,3,2021,9,Sat,4475,132,92,3,276,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt"
426,Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,293,32389,2021-08-05,2021-08-13,8,192.0,8,2021,31,Thu,1436,105,92,3,276,Shirt,Denim,XS,red,115,52,"A red coloured, XS sized, Denim Shirt"
553,Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia,440,14884,2021-10-09,2021-10-30,21,504.0,10,2021,40,Sat,2185,105,92,2,184,Shirt,Denim,XS,red,115,52,"A red coloured, XS sized, Denim Shirt"
793,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,7795,Lake Rose,Western Australia,Australia,636,23528,2021-04-02,2021-04-07,5,120.0,4,2021,13,Fri,3158,105,92,2,184,Shirt,Denim,XS,red,115,52,"A red coloured, XS sized, Denim Shirt"
427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,661,15302,2021-09-14,2021-09-17,3,72.00000000000001,9,2021,37,Tue,3281,220,106,1,106,Shirt,Chambray,XS,yellow,105,57,"A yellow coloured, XS sized, Chambray Shirt"
573,Atlante Dissman,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,148,14073,2021-01-14,2021-01-24,10,240.0,1,2021,2,Thu,697,220,106,3,318,Shirt,Chambray,XS,yellow,105,57,"A yellow coloured, XS sized, Chambray Shirt"
820,Normy Anlay,Male,26,10 Imogen PassSuite 135,8014,Alexanderland,Queensland,Australia,329,58708,2021-04-30,2021-05-24,24,576.0000000000001,4,2021,17,Fri,1615,220,106,1,106,Shirt,Chambray,XS,yellow,105,57,"A yellow coloured, XS sized, Chambray Shirt"
427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,795,51672,2021-06-07,2021-06-30,23,552.0000000000001,6,2021,23,Mon,3995,11,96,3,288,Shirt,Oxford Cloth,S,yellow,114,78,"A yellow coloured, S sized, Oxford Cloth Shirt"
585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,120,53001,2021-06-09,2021-06-14,5,120.0,6,2021,23,Wed,557,11,96,2,192,Shirt,Oxford Cloth,S,yellow,114,78,"A yellow coloured, S sized, Oxford Cloth Shirt"
664,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,814,47232,2021-03-04,2021-03-28,24,576.0000000000001,3,2021,9,Thu,4092,11,96,3,288,Shirt,Oxford Cloth,S,yellow,114,78,"A yellow coloured, S sized, Oxford Cloth Shirt"
428,Jammal Varcoe,Polygender,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,999,31643,2021-06-15,2021-07-12,27,648.0,6,2021,24,Tue,4998,998,106,2,212,Trousers,Wool,L,green,111,42,"A green coloured, L sized, Wool Trousers"
431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,428,48629,2021-02-24,2021-03-23,27,648.0,2,2021,8,Wed,2133,910,96,1,96,Trousers,Drawstring,XS,red,104,57,"A red coloured, XS sized, Drawstring Trousers"
827,Eryn Harcus,Agender,37,2813 Hall ParkwaySuite 251,9243,Lake Alicefurt,Tasmania,Australia,978,24589,2021-04-24,2021-05-18,24,576.0000000000001,4,2021,16,Sat,4888,910,96,2,192,Trousers,Drawstring,XS,red,104,57,"A red coloured, XS sized, Drawstring Trousers"
432,Ettie Gonnely,Bigender,34,6172 Andrew AvenueApt. 194,7029,North Cody,Victoria,Australia,939,24169,2021-04-02,2021-04-21,19,456.0,4,2021,13,Fri,4692,1048,90,2,180,Trousers,Relaxed Leg,L,violet,95,47,"A violet coloured, L sized, Relaxed Leg Trousers"
478,Krystle Boyce,Non-binary,71,16 Thomson PlazaSuite 403,1303,Lake Lillyville,Northern Territory,Australia,351,37332,2021-05-02,2021-05-04,2,48.0,5,2021,17,Sun,1730,1048,90,3,270,Trousers,Relaxed Leg,L,violet,95,47,"A violet coloured, L sized, Relaxed Leg Trousers"
433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,4,39782,2021-05-06,2021-05-19,13,312.0,5,2021,18,Thu,19,12,96,2,192,Shirt,Oxford Cloth,M,yellow,114,56,"A yellow coloured, M sized, Oxford Cloth Shirt"
693,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,749,25016,2021-09-20,2021-09-24,4,96.0,9,2021,38,Mon,3749,12,96,3,288,Shirt,Oxford Cloth,M,yellow,114,56,"A yellow coloured, M sized, Oxford Cloth Shirt"
433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,251,30132,2021-07-31,2021-08-27,27,648.0,7,2021,30,Sat,1213,790,91,1,91,Jacket,Pullover,XS,blue,114,61,"A blue coloured, XS sized, Pullover Jacket"
566,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,847,43999,2021-10-19,2021-11-04,16,384.0,10,2021,42,Tue,4252,790,91,1,91,Jacket,Pullover,XS,blue,114,61,"A blue coloured, XS sized, Pullover Jacket"
433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,251,30132,2021-07-31,2021-08-27,27,648.0,7,2021,30,Sat,1215,1015,90,2,180,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers"
490,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,865,24343,2021-07-27,2021-07-30,3,72.00000000000001,7,2021,30,Tue,4331,1015,90,3,270,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers"
653,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,853,28448,2021-09-27,2021-10-18,21,504.0,9,2021,39,Mon,4286,1015,90,2,180,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers"
732,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,122,29226,2021-04-13,2021-05-04,21,504.0,4,2021,15,Tue,567,1015,90,3,270,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers"
809,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,38,46219,2021-02-03,2021-02-19,16,384.0,2,2021,5,Wed,178,1015,90,2,180,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers"
433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,318,39332,2021-01-31,2021-02-17,17,408.0,1,2021,4,Sun,1551,634,93,1,93,Jacket,Coach,XL,red,115,46,"A red coloured, XL sized, Coach Jacket"
497,Claudio Archibould,Bigender,31,0487 Jordan TerraceSuite 509,9290,North Aidentown,Northern Territory,Australia,174,46769,2021-02-22,2021-03-17,23,552.0000000000001,2,2021,8,Mon,838,634,93,3,279,Jacket,Coach,XL,red,115,46,"A red coloured, XL sized, Coach Jacket"
691,Silvie Bortol,Genderfluid,73,90 Fisher RoadSuite 844,1499,Abigailshire,New South Wales,Australia,421,24273,2021-09-28,2021-10-09,11,264.00000000000006,9,2021,39,Tue,2096,634,93,2,186,Jacket,Coach,XL,red,115,46,"A red coloured, XL sized, Coach Jacket"
